"Custom App Icon (iPhone 4 retina)","Custom App Icon (iPhone 4 retina)","en_US_1.8.0","en_US_1.9.3.7"
"Custom App Icon <br />(iPhone 4 retina)","Custom App Icon <br />(iPhone 4 retina)","en_US_1.5.1","en_US_1.7.0.2"
"Custom Colors","Custom Colors","en_US_1.5.0","en_US_1.9.3.7"
"Custom amount","Custom amount","en_US_1.8.0","en_US_1.9.3.7"
"Customer","Customer","en_US_1.8.0","en_US_1.9.3.7"
"Customer Name","Customer Name","en_US_1.8.0","en_US_1.9.3.7"
"Customer authentication problem.","Customer authentication problem.","en_US_1.5.0","en_US_1.9.3.7"
"Customer balance available in enterprise version of Magento only.","Customer balance available in enterprise version of Magento only.","en_US_1.6.2","en_US_1.9.3.7"
"Customer balance is disabled for current store","Customer balance is disabled for current store","en_US_1.6.2","en_US_1.9.3.7"
"Customer email not specified.","Customer email not specified.","en_US_1.5.0","en_US_1.9.3.7"
"Customer logout problem.","Customer logout problem.","en_US_1.5.0","en_US_1.9.3.7"
"Customer not logged in.","Customer not logged in.","en_US_1.5.0","en_US_1.9.3.7"
"Customers","Customers","en_US_1.8.0","en_US_1.9.3.7"
"DD","DD","en_US_1.6.2","en_US_1.9.3.7"
"Date","Date","en_US_1.7.0","en_US_1.9.3.7"
"Date Created","Date Created","en_US_1.5.0","en_US_1.9.3.7"
"Date Submitted","Date Submitted","en_US_1.5.0","en_US_1.9.3.7"
"Date Updated","Date Updated","en_US_1.5.0","en_US_1.9.3.7"
"Date:","Date:","en_US_1.8.0","en_US_1.9.3.7"
"Day","Day","en_US_1.6.2","en_US_1.9.3.7"
"Deeper Messaging and Engagement with Rich Push.","Deeper Messaging and Engagement with Rich Push.","en_US_1.6.0","en_US_1.9.3.7"
"Default Billing Address","Default Billing Address","en_US_1.5.0","en_US_1.9.3.7"
"Default Shipping Address","Default Shipping Address","en_US_1.5.0","en_US_1.9.3.7"
"Default Theme","Default Theme","en_US_1.5.0","en_US_1.9.3.7"
"Default themes are missed.","Default themes are missed.","en_US_1.8.0","en_US_1.9.3.7"
"Delete","Delete","en_US_1.5.0","en_US_1.9.3.7"
"Delete Action","Delete Action","en_US_1.8.0","en_US_1.9.3.7"
"Delete theme","Delete theme","en_US_1.6.0","en_US_1.9.3.7"
"Deleted","Deleted","en_US_1.5.0","en_US_1.9.3.7"
"Description","Description","en_US_1.5.0","en_US_1.9.3.7"
"Description that appears in Android Market. %s chars maximum. ","Description that appears in Android Market. %s chars maximum. ","en_US_1.5.1","en_US_1.9.3.7"
"Description that appears in the iTunes App Store. %s chars maximum. ","Description that appears in the iTunes App Store. %s chars maximum. ","en_US_1.5.1","en_US_1.9.3.7"
"Deselect All","Deselect All","en_US_1.5.1","en_US_1.9.3.7"
"Design","Design","en_US_1.5.0","en_US_1.9.3.7"
"Device","Device","en_US_1.5.0","en_US_1.9.3.7"
"Device Information","Device Information","en_US_1.5.0","en_US_1.9.3.7"
"Device Type","Device Type","en_US_1.5.0","en_US_1.9.3.7"
"Device doesn\'t recognized","Device doesn\'t recognized","en_US_1.8.0","en_US_1.9.3.7"
"Device doesn\'t recognized. Unable to load a template.","Device doesn\'t recognized. Unable to load a template.","en_US_1.5.0","en_US_1.9.3.7"
"Device doesn\'t recognized: ""%s"". Unable to load a helper.","Device doesn\'t recognized: ""%s"". Unable to load a helper.","en_US_1.5.0","en_US_1.9.3.7"
"Device doesn\'t recognized: ""%s"". Unable to load preview model.","Device doesn\'t recognized: ""%s"". Unable to load preview model.","en_US_1.5.1","en_US_1.9.3.7"
"Device type doesn\'t recognized.","Device type doesn\'t recognized.","en_US_1.8.0","en_US_1.9.3.7"
"Discount code is empty","Discount code is empty","en_US_1.8.0","en_US_1.9.3.7"
"Discount:","Discount:","en_US_1.8.0","en_US_1.9.3.7"
"Done","Done","en_US_1.8.0","en_US_1.9.3.7"
"Downloadable Products Updated","Downloadable Products Updated","en_US_1.8.0","en_US_1.9.3.7"
"Downloads limit:","Downloads limit:","en_US_1.8.0","en_US_1.9.3.7"
"E-mail","E-mail","en_US_1.8.0","en_US_1.9.3.7"
"Edit","Edit","en_US_1.5.0","en_US_1.9.3.7"
"Edit Action","Edit Action","en_US_1.8.0","en_US_1.9.3.7"
"Edit Address","Edit Address","en_US_1.8.0","en_US_1.9.3.7"
"Edit AirMail Message","Edit AirMail Message","en_US_1.5.0","en_US_1.9.3.7"
"Edit AirMail Message Queue #%s","Edit AirMail Message Queue #%s","en_US_1.5.0","en_US_1.9.3.7"
"Edit App ""%s""","Edit App ""%s""","en_US_1.5.0","en_US_1.9.3.7"
"Edit Filter","Edit Filter","en_US_1.5.0","en_US_1.9.3.7"
"Edit Image","Edit Image","en_US_1.8.0","en_US_1.9.3.7"
"Edit Mail List","Edit Mail List","en_US_1.8.0","en_US_1.9.3.7"
"Edit Template ""%s""","Edit Template ""%s""","en_US_1.5.0","en_US_1.9.3.7"
"Edit filter","Edit filter","en_US_1.8.0","en_US_1.9.3.7"
"Edit note","Edit note","en_US_1.8.0","en_US_1.9.3.7"
"Either remote URL or application code was not set. Please make sure you filled all the values and try again.","Either remote URL or application code was not set. Please make sure you filled all the values and try again.","en_US_1.8.0","en_US_1.9.3.7"
"Element with id %s already exists","Element with id %s already exists","en_US_1.6.2","en_US_1.9.3.7"
"Email","Email","en_US_1.5.0","en_US_1.9.3.7"
"Email Address","Email Address","en_US_1.5.0","en_US_1.9.3.7"
"Email address you provided is not valid. Please provide a valid one.","Email address you provided is not valid. Please provide a valid one.","en_US_1.8.0","en_US_1.9.3.7"
"Email is not correct","Email is not correct","en_US_1.8.0","en_US_1.9.3.7"
"Email is not specified","Email is not specified","en_US_1.8.0","en_US_1.9.3.7"
"Enable Admin Application","Enable Admin Application","en_US_1.8.0","en_US_1.9.3.7"
"Enable AirMail Message Push notification","Enable AirMail Message Push notification","en_US_1.5.0","en_US_1.9.3.7"
"Enable Facebook","Enable Facebook","en_US_1.5.1","en_US_1.9.3.7"
"Enable Flurry Analytics","Enable Flurry Analytics","en_US_1.5.0","en_US_1.9.3.7"
"Enable Flurry Analytics for the merchant.","Enable Flurry Analytics for the merchant.","en_US_1.5.0","en_US_1.9.3.7"
"Enable LinkedIn","Enable LinkedIn","en_US_1.5.1","en_US_1.9.3.7"
"Enable Standard Checkout","Enable Standard Checkout","en_US_1.5.0","en_US_1.9.3.7"
"Enable Twitter","Enable Twitter","en_US_1.5.1","en_US_1.9.3.7"
"Enter Name","Enter Name","en_US_1.8.0","en_US_1.9.3.7"
"Enter discount code first.","Enter discount code first.","en_US_1.8.0","en_US_1.9.3.7"
"Enter discount code if any","Enter discount code if any","en_US_1.8.0","en_US_1.9.3.7"
"Enter e-mail","Enter e-mail","en_US_1.8.0","en_US_1.9.3.7"
"Enter giftcard promo code here","Enter giftcard promo code here","en_US_1.8.0","en_US_1.9.3.7"
"Enter text","Enter text","en_US_1.8.0","en_US_1.9.3.7"
"Enter the gift card code","Enter the gift card code","en_US_1.8.0","en_US_1.9.3.7"
"Error","Error","en_US_1.8.0","en_US_1.9.3.7"
"Error Loading Configuration Format","Error Loading Configuration Format","en_US_1.8.0","en_US_1.9.3.7"
"Error during shortening url","Error during shortening url","en_US_1.8.0","en_US_1.9.3.7"
"Error message text is missed.","Error message text is missed.","en_US_1.8.0","en_US_1.9.3.7"
"Error while processing file ""%s"".","Error while processing file ""%s"".","en_US_1.5.0","en_US_1.9.3.7"
"Error while reading data from Payment Bridge. Please, try again.","Error while reading data from Payment Bridge. Please, try again.","en_US_1.5.1","en_US_1.9.3.7"
"Error while reading remote data","Error while reading remote data","en_US_1.8.0","en_US_1.9.3.7"
"Error while uploading file ""%s"".","Error while uploading file ""%s"".","en_US_1.5.0","en_US_1.9.3.7"
"Error while uploading file ""%s"". Disallowed file type. Only ""jpg"", ""jpeg"", ""gif"", ""png"" are allowed.","Error while uploading file ""%s"". Disallowed file type. Only ""jpg"", ""jpeg"", ""gif"", ""png"" are allowed.","en_US_1.5.0","en_US_1.9.3.7"
"Error.","Error.","en_US_1.5.0","en_US_1.7.0.2"
"Excl. Tax","Excl. Tax","en_US_1.8.0","en_US_1.9.3.7"
"Expiration Date - Month","Expiration Date - Month","en_US_1.5.0","en_US_1.9.3.7"
"Expiration Date - Year","Expiration Date - Year","en_US_1.5.0","en_US_1.9.3.7"
"Expires: %s","Expires: %s","en_US_1.6.2","en_US_1.9.3.7"
"Extend the life of your app with Urban Airship Push Notifications.","Extend the life of your app with Urban Airship Push Notifications.","en_US_1.6.0","en_US_1.9.3.7"
"Extensions","Extensions","en_US_1.5.0","en_US_1.9.3.7"
"FILTERS APPLIED","FILTERS APPLIED","en_US_1.5.0","en_US_1.9.3.7"
"Facebook","Facebook","en_US_1.8.0","en_US_1.9.3.7"
"Facebook API","Facebook API","en_US_1.5.1","en_US_1.9.3.7"
"Facebook Application ID","Facebook Application ID","en_US_1.5.1","en_US_1.9.3.7"
"Facebook post failed...","Facebook post failed...","en_US_1.8.0","en_US_1.9.3.7"
"Fax","Fax","en_US_1.5.0","en_US_1.9.3.7"
"File can\'t be uploaded.","File can\'t be uploaded.","en_US_1.5.1","en_US_1.9.3.7"
"File doesn\'t exist ""%s"".","File doesn\'t exist ""%s"".","en_US_1.5.0","en_US_1.9.3.7"
"Filter","Filter","en_US_1.8.0","en_US_1.9.3.7"
"Filters","Filters","en_US_1.8.0","en_US_1.9.3.7"
"First Name","First Name","en_US_1.5.0","en_US_1.9.3.7"
"Fixed amounts","Fixed amounts","en_US_1.8.0","en_US_1.9.3.7"
"Flurry API Code","Flurry API Code","en_US_1.5.1","en_US_1.9.3.7"
"Flurry Analytics","Flurry Analytics","en_US_1.5.0","en_US_1.9.3.7"
"Flurry Analytics Site","Flurry Analytics Site","en_US_1.5.0","en_US_1.9.3.7"
"Fonts","Fonts","en_US_1.5.0","en_US_1.9.3.7"
"Forgot Password","Forgot Password","en_US_1.8.0","en_US_1.9.3.7"
"Forgot Password?","Forgot Password?","en_US_1.8.0","en_US_1.9.3.7"
"Forgot your password?","Forgot your password?","en_US_1.8.0","en_US_1.9.3.7"
"Form","Form","en_US_1.8.0","en_US_1.9.3.7"
"Free","Free","en_US_1.5.0","en_US_1.9.3.7"
"From","From","en_US_1.8.0","en_US_1.9.3.7"
"From Excl. Tax","From Excl. Tax","en_US_1.8.0","en_US_1.9.3.7"
"From Incl. Tax","From Incl. Tax","en_US_1.8.0","en_US_1.9.3.7"
"From excl. tax","From excl. tax","en_US_1.8.0","en_US_1.9.3.7"
"From incl. tax","From incl. tax","en_US_1.8.0","en_US_1.9.3.7"
"Full Description","Full Description","en_US_1.8.0","en_US_1.9.3.7"
"Funk Leaf","Funk Leaf","en_US_1.5.0","en_US_1.9.3.7"
"Gallery","Gallery","en_US_1.8.0","en_US_1.9.3.7"
"General","General","en_US_1.5.0","en_US_1.9.3.7"
"Generate Offline Catalog","Generate Offline Catalog","en_US_1.8.0","en_US_1.9.3.7"
"Get Content from CMS Page","Get Content from CMS Page","en_US_1.5.0","en_US_1.9.3.7"
"Gift Card ""%s"" was added.","Gift Card ""%s"" was added.","en_US_1.6.2","en_US_1.9.3.7"
"Gift Card ""%s"" was redeemed.","Gift Card ""%s"" was redeemed.","en_US_1.6.2","en_US_1.9.3.7"
"Gift Card ""%s"" was removed.","Gift Card ""%s"" was removed.","en_US_1.6.2","en_US_1.9.3.7"
"Gift Card (%s)","Gift Card (%s)","en_US_1.6.2","en_US_1.9.3.7"
"Gift Card amount applied to order: %s","Gift Card amount applied to order: %s","en_US_1.6.2","en_US_1.9.3.7"
"Gift Card code is empty.","Gift Card code is empty.","en_US_1.6.2","en_US_1.9.3.7"
"Gift Card: %s","Gift Card: %s","en_US_1.6.2","en_US_1.9.3.7"
"Gift card account available in enterprise version of Magento only.","Gift card account available in enterprise version of Magento only.","en_US_1.6.2","en_US_1.9.3.7"
"Giftcard promo code","Giftcard promo code","en_US_1.8.0","en_US_1.9.3.7"
"Grand Total","Grand Total","en_US_1.8.0","en_US_1.9.3.7"
"Grand Total (Excl. Tax)","Grand Total (Excl. Tax)","en_US_1.5.0","en_US_1.9.3.7"
"Grand Total (Incl. Tax)","Grand Total (Incl. Tax)","en_US_1.5.0","en_US_1.9.3.7"
"Guest","Guest","en_US_1.5.0","en_US_1.9.3.7"
"Header Background Color","Header Background Color","en_US_1.5.0","en_US_1.9.3.7"
"Header Font Color","Header Font Color","en_US_1.5.0","en_US_1.9.3.7"
"High Resolution Application Icon","High Resolution Application Icon","en_US_1.5.1","en_US_1.9.3.7"
"Home","Home","en_US_1.5.0","en_US_1.9.3.7"
"Hot Red","Hot Red","en_US_1.5.0","en_US_1.9.3.7"
"How do you rate this product?","How do you rate this product?","en_US_1.6.0","en_US_1.9.3.7"
"How to incorporate Urban Airship within your application:","How to incorporate Urban Airship within your application:","en_US_1.6.0","en_US_1.9.3.7"
"I Agree","I Agree","en_US_1.8.0","en_US_1.9.3.7"
"I agree to the Terms and Conditions","I agree to the Terms and Conditions","en_US_1.8.0","en_US_1.9.3.7"
"ID","ID","en_US_1.5.0","en_US_1.9.3.7"
"Icon that will appear on the user\'s device after they download your app.","Icon that will appear on the user\'s device after they download your app.","en_US_1.8.0","en_US_1.9.3.7"
"Icon that will appear on the user\'s device after they download your app. Recommended size: 48px x 48px.","Icon that will appear on the user\'s device after they download your app. Recommended size: 48px x 48px.","en_US_1.5.1","en_US_1.7.0.2"
"Icon that will appear on the user\'s device after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple).","Icon that will appear on the user\'s device after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple).","en_US_1.8.0","en_US_1.9.3.7"
"Icon that will appear on the user\'s device after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 72px x 72px.","Icon that will appear on the user\'s device after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 72px x 72px.","en_US_1.5.1","en_US_1.7.0.2"
"Icon that will appear on the user\'s phone after they download your app.  You do not need to apply a gradient or soft edges (this is done automatically by Apple).","Icon that will appear on the user\'s phone after they download your app.  You do not need to apply a gradient or soft edges (this is done automatically by Apple).","en_US_1.8.0","en_US_1.9.3.7"
"Icon that will appear on the user\'s phone after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple).","Icon that will appear on the user\'s phone after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple).","en_US_1.8.0","en_US_1.9.3.7"
"Icon that will appear on the user\'s phone after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 114px x 114px.","Icon that will appear on the user\'s phone after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 114px x 114px.","en_US_1.5.1","en_US_1.7.0.2"
"Icon that will appear on the user’s phone after they download your app.  You do not need to apply a gradient or soft edges (this is done automatically by Apple).  Recommended size: 57px x 57px at 72 dpi.","Icon that will appear on the user’s phone after they download your app.  You do not need to apply a gradient or soft edges (this is done automatically by Apple).  Recommended size: 57px x 57px at 72 dpi.","en_US_1.5.0","en_US_1.7.0.2"
"Icons","Icons","en_US_1.5.0","en_US_1.9.3.7"
"If leave this field empty, the message will be sent immediately","If leave this field empty, the message will be sent immediately","en_US_1.5.0","en_US_1.9.3.7"
"If you want to disable the cache on the application side, leave the field empty. Warning! When disabling cache, the application will take time to load each page.","If you want to disable the cache on the application side, leave the field empty. Warning! When disabling cache, the application will take time to load each page.","en_US_1.5.1","en_US_1.9.3.7"
"Image %s is required.","Image %s is required.","en_US_1.8.0","en_US_1.9.3.7"
"Image action has been saved.","Image action has been saved.","en_US_1.8.0","en_US_1.9.3.7"
"Image does not exist. Please reload this page.","Image does not exist. Please reload this page.","en_US_1.8.0","en_US_1.9.3.7"
"Image file was not found.","Image file was not found.","en_US_1.5.0","en_US_1.9.3.7"
"Image has been deleted.","Image has been deleted.","en_US_1.8.0","en_US_1.9.3.7"
"Image id is required.","Image id is required.","en_US_1.8.0","en_US_1.9.3.7"
"Image limits don\'t recognized for ""%s"" image type","Image limits don\'t recognized for ""%s"" image type","en_US_1.8.0","en_US_1.9.3.7"
"Image that appears on first screen while your app is loading.","Image that appears on first screen while your app is loading.","en_US_1.8.0","en_US_1.9.3.7"
"Image that appears on first screen while your app is loading. Required size: 1024px x 768px.","Image that appears on first screen while your app is loading. Required size: 1024px x 768px.","en_US_1.5.1","en_US_1.7.0.2"
"Image that appears on first screen while your app is loading. Required size: 320px x 455px.","Image that appears on first screen while your app is loading. Required size: 320px x 455px.","en_US_1.5.1","en_US_1.7.0.2"
"Image that appears on first screen while your app is loading. Required size: 320px x 460px.","Image that appears on first screen while your app is loading. Required size: 320px x 460px.","en_US_1.5.0","en_US_1.7.0.2"
"Image that appears on first screen while your app is loading. Required size: 640px x 920px.","Image that appears on first screen while your app is loading. Required size: 640px x 920px.","en_US_1.5.1","en_US_1.7.0.2"
"Image that appears on first screen while your app is loading. Required size: 768px x 1024px.","Image that appears on first screen while your app is loading. Required size: 768px x 1024px.","en_US_1.5.1","en_US_1.7.0.2"
"Image type doesn\'t recognized: ""%s"".","Image type doesn\'t recognized: ""%s"".","en_US_1.8.0","en_US_1.9.3.7"
"Image type is required.","Image type is required.","en_US_1.8.0","en_US_1.9.3.7"
"Images","Images","en_US_1.5.0","en_US_1.9.3.7"
"Images order has been updated.","Images order has been updated.","en_US_1.8.0","en_US_1.9.3.7"
"In Queue","In Queue","en_US_1.5.0","en_US_1.9.3.7"
"In Stock","In Stock","en_US_1.5.0","en_US_1.9.3.7"
"In addition, click here to review Urban Airship\'s Terms of Service: <a href=""%s"" target=""_blank"">click here</a>.","In addition, click here to review Urban Airship\'s Terms of Service: <a href=""%s"" target=""_blank"">click here</a>.","en_US_1.6.0","en_US_1.9.3.7"
"In order to resubmit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","In order to resubmit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","en_US_1.5.0","en_US_1.9.3.7"
"In order to submit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","In order to submit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","en_US_1.5.0","en_US_1.9.3.7"
"Inactive Tabs","Inactive Tabs","en_US_1.5.0","en_US_1.9.3.7"
"Incl. Tax","Incl. Tax","en_US_1.8.0","en_US_1.9.3.7"
"Incl. tax","Incl. tax","en_US_1.8.0","en_US_1.9.3.7"
"Initialization PayPal ...","Initialization PayPal ...","en_US_1.8.0","en_US_1.9.3.7"
"Initialization of the PayPal checkout failed!","Initialization of the PayPal checkout failed!","en_US_1.8.0","en_US_1.9.3.7"
"Invalid XML.","Invalid XML.","en_US_1.5.0","en_US_1.9.3.7"
"Invalid current password.","Invalid current password.","en_US_1.5.0","en_US_1.9.3.7"
"Invalid customer data.","Invalid customer data.","en_US_1.5.0","en_US_1.9.3.7"
"Invalid data.","Invalid data.","en_US_1.5.0","en_US_1.9.3.7"
"Invalid email address.","Invalid email address.","en_US_1.5.0","en_US_1.9.3.7"
"Invalid item or wishlist.","Invalid item or wishlist.","en_US_1.5.0","en_US_1.9.3.7"
"Invalid login or password.","Invalid login or password.","en_US_1.5.0","en_US_1.9.3.7"
"Invalid shipping method.","Invalid shipping method.","en_US_1.5.0","en_US_1.9.3.7"
"Issue Number","Issue Number","en_US_1.5.0","en_US_1.9.3.7"
"It\'s not allowed to delete submitted application.","It\'s not allowed to delete submitted application.","en_US_1.5.0","en_US_1.9.3.7"
"Item","Item","en_US_1.8.0","en_US_1.9.3.7"
"Item Options","Item Options","en_US_1.8.0","en_US_1.9.3.7"
"Item has been added to cart.","Item has been added to cart.","en_US_1.5.0","en_US_1.9.3.7"
"Item has been deleted from cart.","Item has been deleted from cart.","en_US_1.5.0","en_US_1.9.3.7"
"Item has been removed from wishlist.","Item has been removed from wishlist.","en_US_1.5.0","en_US_1.9.3.7"
"Items","Items","en_US_1.8.0","en_US_1.9.3.7"
"Items were updated. But can\'t update wishlist.","Items were updated. But can\'t update wishlist.","en_US_1.5.0","en_US_1.9.3.7"
"Keep your image size below %s KB for optimal performance.","Keep your image size below %s KB for optimal performance.","en_US_1.8.0","en_US_1.9.3.7"
"Key","Key","en_US_1.5.0","en_US_1.9.3.7"
"Keywords","Keywords","en_US_1.5.0","en_US_1.9.3.7"
"Label","Label","en_US_1.5.0","en_US_1.9.3.7"
"Landscape app Background","Landscape app Background","en_US_1.8.0","en_US_1.9.3.7"
"Landscape banners on Home Screen","Landscape banners on Home Screen","en_US_1.8.0","en_US_1.9.3.7"
"Large iTunes Icon","Large iTunes Icon","en_US_1.5.0","en_US_1.9.3.7"
"Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple).","Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple).","en_US_1.8.0","en_US_1.9.3.7"
"Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Required size: 512px x 512px.","Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Required size: 512px x 512px.","en_US_1.5.0","en_US_1.7.0.2"
"Last 5 Orders","Last 5 Orders","en_US_1.8.0","en_US_1.9.3.7"
"Last 5 Search Terms","Last 5 Search Terms","en_US_1.8.0","en_US_1.9.3.7"
"Last Name","Last Name","en_US_1.5.0","en_US_1.9.3.7"
"Last update: %@","Last update: %@","en_US_1.8.0","en_US_1.9.3.7"
"Lifetime Sales","Lifetime Sales","en_US_1.8.0","en_US_1.9.3.7"
"LindedIn","LindedIn","en_US_1.8.0","en_US_1.9.3.7"
"Link:","Link:","en_US_1.8.0","en_US_1.9.3.7"
"LinkedIn","LinkedIn","en_US_1.8.0","en_US_1.9.3.7"
"LinkedIn API","LinkedIn API","en_US_1.5.1","en_US_1.9.3.7"
"LinkedIn API Key","LinkedIn API Key","en_US_1.5.1","en_US_1.9.3.7"
"LinkedIn Authorization","LinkedIn Authorization","en_US_1.8.0","en_US_1.9.3.7"
"LinkedIn Autorization","LinkedIn Autorization","en_US_1.8.0","en_US_1.9.3.7"
"LinkedIn Secret Key","LinkedIn Secret Key","en_US_1.5.1","en_US_1.9.3.7"
"Linkedin post failed...","Linkedin post failed...","en_US_1.8.0","en_US_1.9.3.7"
"List of downloadable products is empty","List of downloadable products is empty","en_US_1.8.0","en_US_1.9.3.7"
"Load more items","Load more items","en_US_1.8.0","en_US_1.9.3.7"
"Loader Splash Screen","Loader Splash Screen","en_US_1.5.0","en_US_1.9.3.7"
"Loader Splash Screen (iPhone 4 retina)","Loader Splash Screen (iPhone 4 retina)","en_US_1.8.0","en_US_1.9.3.7"
"Loader Splash Screen (landscape mode)","Loader Splash Screen (landscape mode)","en_US_1.8.0","en_US_1.9.3.7"
"Loader Splash Screen (portrait mode)","Loader Splash Screen (portrait mode)","en_US_1.8.0","en_US_1.9.3.7"
"Loader Splash Screen <br />(iPhone 4 retina)","Loader Splash Screen <br />(iPhone 4 retina)","en_US_1.5.1","en_US_1.7.0.2"
"Loader Splash Screen <br />(landscape mode)","Loader Splash Screen <br />(landscape mode)","en_US_1.5.1","en_US_1.7.0.2"
"Loader Splash Screen <br />(portrait mode)","Loader Splash Screen <br />(portrait mode)","en_US_1.5.1","en_US_1.7.0.2"
"Loading %@...","Loading %@...","en_US_1.8.0","en_US_1.9.3.7"
"Loading Account Form...","Loading Account Form...","en_US_1.8.0","en_US_1.9.3.7"
"Loading Address Book...","Loading Address Book...","en_US_1.8.0","en_US_1.9.3.7"
"Loading Address Form...","Loading Address Form...","en_US_1.8.0","en_US_1.9.3.7"
"Loading CMS page ...","Loading CMS page ...","en_US_1.8.0","en_US_1.9.3.7"
"Loading Cart...","Loading Cart...","en_US_1.8.0","en_US_1.9.3.7"
"Loading Gallery...","Loading Gallery...","en_US_1.8.0","en_US_1.9.3.7"
"Loading Login Form...","Loading Login Form...","en_US_1.8.0","en_US_1.9.3.7"
"Loading My Downloadable Products...","Loading My Downloadable Products...","en_US_1.8.0","en_US_1.9.3.7"
"Loading Order Details","Loading Order Details","en_US_1.8.0","en_US_1.9.3.7"
"Loading Orders List...","Loading Orders List...","en_US_1.8.0","en_US_1.9.3.7"
"Loading Preview...","Loading Preview...","en_US_1.5.1","en_US_1.9.3.7"
"Loading Product Options...","Loading Product Options...","en_US_1.8.0","en_US_1.9.3.7"
"Loading Products...","Loading Products...","en_US_1.8.0","en_US_1.9.3.7"
"Loading Registration Form...","Loading Registration Form...","en_US_1.8.0","en_US_1.9.3.7"
"Loading Restore Password Form...","Loading Restore Password Form...","en_US_1.8.0","en_US_1.9.3.7"
"Loading Store Credit...","Loading Store Credit...","en_US_1.8.0","en_US_1.9.3.7"
"Loading WishList...","Loading WishList...","en_US_1.8.0","en_US_1.9.3.7"
"Loading Write Review Form...","Loading Write Review Form...","en_US_1.8.0","en_US_1.9.3.7"
"Loading category ...","Loading category ...","en_US_1.8.0","en_US_1.9.3.7"
"Loading more items...","Loading more items...","en_US_1.8.0","en_US_1.9.3.7"
"Loading product ...","Loading product ...","en_US_1.8.0","en_US_1.9.3.7"
"Loading shipping methods ...","Loading shipping methods ...","en_US_1.8.0","en_US_1.9.3.7"
"Loading...","Loading...","en_US_1.8.0","en_US_1.9.3.7"
"Locations","Locations","en_US_1.5.1","en_US_1.9.3.7"
"Log In","Log In","en_US_1.5.0","en_US_1.9.3.7"
"Log Out","Log Out","en_US_1.8.0","en_US_1.9.3.7"
"Log in to Admin Panel","Log in to Admin Panel","en_US_1.8.0","en_US_1.9.3.7"
"Log into Account","Log into Account","en_US_1.8.0","en_US_1.9.3.7"
"Log into your account","Log into your account","en_US_1.8.0","en_US_1.9.3.7"
"Log out Account","Log out Account","en_US_1.8.0","en_US_1.9.3.7"
"LogInMessageTitle","LogInMessageTitle","en_US_1.8.0","en_US_1.9.3.7"
"Login and password are required.","Login and password are required.","en_US_1.5.0","en_US_1.9.3.7"
"Logo in Header","Logo in Header","en_US_1.5.0","en_US_1.9.3.7"
"Logo in Header image missing.","Logo in Header image missing.","en_US_1.5.1","en_US_1.9.3.7"
"Logout complete.","Logout complete.","en_US_1.5.0","en_US_1.9.3.7"
"M.I.","M.I.","en_US_1.7.0","en_US_1.7.0.2"
"MEP is PayPal\'s native checkout experience for the iPhone. You can choose to use MEP alongside standard checkout, or use it as your only checkout method for Magento mobile. PayPal MEP requires a <a href=""%s"">PayPal business account</a>","MEP is PayPal\'s native checkout experience for the iPhone. You can choose to use MEP alongside standard checkout, or use it as your only checkout method for Magento mobile. PayPal MEP requires a <a href=""%s"">PayPal business account</a>","en_US_1.6.0","en_US_1.9.3.7"
"MM","MM","en_US_1.6.2","en_US_1.9.3.7"
"Mailbox title","Mailbox title","en_US_1.5.0","en_US_1.9.3.7"
"Main Tabs","Main Tabs","en_US_1.5.0","en_US_1.9.3.7"
"Make Inactive","Make Inactive","en_US_1.5.0","en_US_1.9.3.7"
"Make this app available in the following territories","Make this app available in the following territories","en_US_1.5.0","en_US_1.9.3.7"
"Manage Apps","Manage Apps","en_US_1.5.0","en_US_1.9.3.7"
"Manage Mobile App","Manage Mobile App","en_US_1.5.0","en_US_1.9.3.7"
"Maximum length is 140","Maximum length is 140","en_US_1.5.0","en_US_1.9.3.7"
"Maximum length is 255","Maximum length is 255","en_US_1.5.0","en_US_1.9.3.7"
"Maximum size: %s KB.","Maximum size: %s KB.","en_US_1.8.0","en_US_1.9.3.7"
"Maximum: %.2f","Maximum: %.2f","en_US_1.8.0","en_US_1.9.3.7"
"Merchant Label","Merchant Label","en_US_1.5.0","en_US_1.9.3.7"
"Merge","Merge","en_US_1.8.0","en_US_1.9.3.7"
